time (seconds),Sweep 0_Clamp Current (pA),Sweep 1_Clamp Current (pA),Sweep 2_Clamp Current (pA),Sweep 3_Clamp Current (pA),Sweep 4_Clamp Current (pA),Sweep 5_Clamp Current (pA),Sweep 6_Clamp Current (pA),Sweep 7_Clamp Current (pA),Sweep 8_Clamp Current (pA)
0.2104,6.7138671875,4.2724609375,-0.6103515625,4.2724609375,1.220703125,0.0,3.0517578125,4.2724609375,1.8310546875
0.2106,9.765625,4.8828125,0.0,9.1552734375,6.7138671875,4.2724609375,1.8310546875,7.9345703125,1.220703125
0.21080000000000002,6.103515625,4.8828125,3.0517578125,0.6103515625,-1.220703125,8.544921875,0.6103515625,6.7138671875,7.9345703125
0.21100000000000002,1.8310546875,4.8828125,4.8828125,7.32421875,7.9345703125,10.3759765625,0.0,1.220703125,5.4931640625
0.2112,-0.6103515625,7.32421875,7.9345703125,7.9345703125,4.8828125,5.4931640625,0.6103515625,-2.44140625,0.0
0.2114,1.220703125,4.8828125,0.6103515625,-1.220703125,0.6103515625,0.6103515625,2.44140625,-0.6103515625,1.220703125
0.2116,4.2724609375,3.0517578125,0.6103515625,1.220703125,0.6103515625,3.0517578125,3.0517578125,2.44140625,5.4931640625
0.21180000000000002,3.662109375,1.220703125,-0.6103515625,3.662109375,4.8828125,2.44140625,4.2724609375,4.8828125,9.1552734375
0.21200000000000002,0.6103515625,1.8310546875,-1.220703125,6.7138671875,0.6103515625,3.0517578125,8.544921875,7.32421875,6.7138671875
0.2122,6.103515625,-0.6103515625,0.0,0.0,6.103515625,4.2724609375,10.3759765625,7.9345703125,1.8310546875
0.2124,5.4931640625,0.0,0.6103515625,0.6103515625,0.0,2.44140625,9.1552734375,8.544921875,0.6103515625
0.2126,2.44140625,6.103515625,0.6103515625,3.0517578125,3.662109375,7.9345703125,4.8828125,10.986328125,0.0
0.21280000000000002,1.8310546875,9.1552734375,0.0,5.4931640625,4.8828125,0.6103515625,0.0,9.1552734375,3.662109375
0.21300000000000002,7.32421875,9.1552734375,-0.6103515625,8.544921875,-0.6103515625,0.6103515625,0.6103515625,9.1552734375,4.2724609375
0.2132,3.0517578125,7.32421875,0.0,5.4931640625,3.0517578125,-1.220703125,4.2724609375,7.32421875,6.103515625
0.2134,4.8828125,6.103515625,-1.8310546875,1.8310546875,8.544921875,6.7138671875,3.662109375,4.2724609375,7.32421875
0.2136,2.44140625,0.0,-1.220703125,-0.6103515625,4.2724609375,-1.8310546875,-0.6103515625,3.0517578125,7.32421875
0.21380000000000002,5.4931640625,7.9345703125,0.6103515625,0.6103515625,-2.44140625,7.9345703125,6.103515625,-0.6103515625,6.7138671875
0.21400000000000002,-0.6103515625,6.7138671875,4.8828125,0.0,2.44140625,0.0,0.0,0.0,6.103515625
0.2142,6.103515625,0.6103515625,7.9345703125,0.0,6.7138671875,4.2724609375,0.6103515625,2.44140625,7.9345703125
0.2144,7.32421875,1.220703125,6.103515625,4.2724609375,6.103515625,4.2724609375,6.103515625,7.9345703125,2.44140625
0.2146,0.6103515625,10.3759765625,1.8310546875,4.2724609375,1.220703125,-0.6103515625,8.544921875,9.1552734375,4.8828125
0.21480000000000002,3.0517578125,0.0,-0.6103515625,1.8310546875,-3.0517578125,3.662109375,1.220703125,9.765625,-1.8310546875
0.215,7.9345703125,7.32421875,1.8310546875,2.44140625,1.220703125,7.32421875,4.8828125,4.2724609375,-2.44140625
0.2152,4.8828125,0.6103515625,9.765625,1.8310546875,5.4931640625,-0.6103515625,4.8828125,1.220703125,-1.8310546875
0.2154,-0.6103515625,7.9345703125,1.220703125,1.220703125,9.1552734375,-0.6103515625,7.32421875,2.44140625,3.0517578125
0.2156,1.8310546875,2.44140625,6.7138671875,0.0,7.9345703125,6.103515625,0.6103515625,6.103515625,9.765625
0.21580000000000002,3.662109375,-1.8310546875,4.2724609375,-0.6103515625,4.8828125,7.32421875,9.765625,6.103515625,6.103515625
0.216,7.9345703125,7.32421875,0.6103515625,3.0517578125,3.0517578125,1.220703125,3.0517578125,2.44140625,3.0517578125
0.2162,9.1552734375,6.7138671875,1.220703125,7.9345703125,2.44140625,0.0,1.8310546875,1.220703125,5.4931640625
0.2164,7.9345703125,1.8310546875,7.32421875,6.103515625,2.44140625,1.8310546875,7.32421875,9.765625,8.544921875
0.21660000000000001,7.9345703125,2.44140625,2.44140625,1.8310546875,1.8310546875,6.7138671875,6.103515625,-1.220703125,0.6103515625
0.21680000000000002,4.2724609375,6.7138671875,9.765625,3.0517578125,-0.6103515625,7.32421875,0.0,7.9345703125,7.32421875
0.217,2.44140625,9.1552734375,2.44140625,6.7138671875,3.0517578125,3.0517578125,1.220703125,-1.8310546875,3.0517578125
0.2172,0.6103515625,5.4931640625,3.0517578125,-0.6103515625,4.8828125,-1.220703125,6.103515625,4.2724609375,0.0
0.2174,0.0,2.44140625,9.765625,6.103515625,7.32421875,-1.220703125,5.4931640625,5.4931640625,1.8310546875
0.21760000000000002,0.6103515625,1.8310546875,1.8310546875,2.44140625,9.765625,0.0,0.6103515625,0.6103515625,7.32421875
0.21780000000000002,2.44140625,1.8310546875,0.0,-1.8310546875,3.0517578125,0.0,-1.8310546875,8.544921875,-0.6103515625
0.218,1.220703125,1.8310546875,6.103515625,2.44140625,1.220703125,1.220703125,1.8310546875,7.9345703125,8.544921875
0.2182,0.6103515625,2.44140625,7.32421875,6.7138671875,-1.220703125,4.2724609375,6.103515625,1.220703125,-1.220703125
0.2184,3.662109375,3.0517578125,2.44140625,-0.6103515625,0.6103515625,1.8310546875,7.32421875,0.0,6.7138671875
0.21860000000000002,7.32421875,7.32421875,0.0,7.32421875,0.0,2.44140625,4.8828125,7.32421875,3.0517578125
0.21880000000000002,10.986328125,7.9345703125,1.220703125,1.220703125,-1.8310546875,2.44140625,2.44140625,4.8828125,-1.220703125
0.219,7.32421875,6.103515625,5.4931640625,4.8828125,7.32421875,1.8310546875,0.6103515625,-1.8310546875,5.4931640625
0.2192,2.44140625,6.103515625,9.1552734375,9.1552734375,0.0,-0.6103515625,-0.6103515625,0.6103515625,4.8828125
0.2194,-0.6103515625,3.662109375,10.3759765625,1.220703125,0.6103515625,-1.8310546875,-1.8310546875,5.4931640625,-0.6103515625
0.21960000000000002,1.220703125,5.4931640625,9.1552734375,2.44140625,6.7138671875,0.6103515625,-1.220703125,6.7138671875,0.6103515625
0.21980000000000002,8.544921875,3.0517578125,3.662109375,6.7138671875,6.103515625,3.662109375,0.6103515625,4.8828125,6.7138671875
0.22,10.3759765625,1.8310546875,5.4931640625,7.9345703125,0.6103515625,6.7138671875,0.6103515625,0.6103515625,6.103515625
0.2202,8.544921875,0.0,1.220703125,2.44140625,8.544921875,5.4931640625,-0.6103515625,0.0,1.8310546875
0.2204,1.8310546875,0.6103515625,4.2724609375,-0.6103515625,1.8310546875,-1.220703125,0.6103515625,0.6103515625,-0.6103515625
0.22060000000000002,7.32421875,6.103515625,4.8828125,0.6103515625,7.32421875,6.103515625,-0.6103515625,0.6103515625,3.662109375
0.22080000000000002,1.220703125,9.765625,6.7138671875,4.8828125,-2.44140625,-0.6103515625,1.220703125,3.662109375,6.103515625
0.221,0.6103515625,5.4931640625,8.544921875,6.103515625,4.2724609375,3.0517578125,4.2724609375,4.8828125,7.32421875
0.2212,5.4931640625,0.0,7.32421875,7.32421875,7.32421875,4.8828125,7.32421875,4.8828125,4.8828125
0.2214,6.103515625,0.0,12.8173828125,4.2724609375,0.6103515625,7.32421875,7.32421875,4.2724609375,0.6103515625
0.22160000000000002,3.0517578125,0.0,8.544921875,4.8828125,1.220703125,1.220703125,7.9345703125,3.0517578125,-0.6103515625
0.2218,7.9345703125,4.8828125,6.103515625,2.44140625,3.0517578125,4.2724609375,7.9345703125,1.8310546875,0.0
0.222,4.2724609375,6.103515625,1.220703125,2.44140625,7.32421875,7.9345703125,3.0517578125,1.8310546875,0.6103515625
0.2222,3.662109375,5.4931640625,-0.6103515625,3.0517578125,5.4931640625,1.8310546875,6.103515625,0.0,1.8310546875
0.22240000000000001,7.32421875,1.220703125,2.44140625,3.0517578125,1.220703125,7.9345703125,-0.6103515625,1.8310546875,2.44140625
0.22260000000000002,-0.6103515625,0.0,7.9345703125,6.103515625,-0.6103515625,7.9345703125,0.6103515625,5.4931640625,4.2724609375
0.2228,2.44140625,6.7138671875,5.4931640625,4.2724609375,-0.6103515625,3.0517578125,4.8828125,9.1552734375,0.6103515625
0.223,7.32421875,5.4931640625,-1.220703125,7.32421875,3.662109375,7.32421875,6.7138671875,7.32421875,0.6103515625
0.2232,3.0517578125,3.662109375,0.0,9.1552734375,5.4931640625,6.103515625,-0.6103515625,7.9345703125,-0.6103515625
0.22340000000000002,-0.6103515625,2.44140625,1.8310546875,10.3759765625,7.9345703125,0.0,6.7138671875,1.220703125,-1.8310546875
0.22360000000000002,3.662109375,5.4931640625,9.1552734375,9.1552734375,9.765625,1.220703125,1.8310546875,6.103515625,1.8310546875
0.2238,9.765625,1.8310546875,2.44140625,6.103515625,6.103515625,7.9345703125,9.765625,0.6103515625,4.2724609375
0.224,7.32421875,6.7138671875,4.8828125,1.220703125,7.32421875,6.103515625,1.220703125,1.8310546875,10.3759765625
0.2242,2.44140625,3.0517578125,7.32421875,-1.220703125,9.1552734375,0.0,7.32421875,7.9345703125,7.32421875
0.22440000000000002,-1.8310546875,0.0,1.8310546875,0.6103515625,9.765625,0.6103515625,7.32421875,7.9345703125,6.7138671875
0.22460000000000002,1.8310546875,5.4931640625,0.6103515625,5.4931640625,9.1552734375,5.4931640625,1.220703125,2.44140625,8.544921875
0.2248,6.7138671875,9.1552734375,5.4931640625,7.9345703125,7.32421875,8.544921875,6.103515625,7.9345703125,2.44140625
0.225,9.1552734375,2.44140625,-0.6103515625,5.4931640625,6.103515625,7.9345703125,10.986328125,1.8310546875,5.4931640625
0.2252,8.544921875,0.0,6.103515625,9.1552734375,7.9345703125,6.103515625,4.8828125,6.7138671875,-1.220703125
0.22540000000000002,5.4931640625,3.0517578125,0.6103515625,5.4931640625,6.103515625,3.662109375,1.220703125,-1.8310546875,2.44140625
0.22560000000000002,5.4931640625,8.544921875,1.220703125,4.2724609375,4.2724609375,0.6103515625,3.0517578125,5.4931640625,5.4931640625
0.2258,3.662109375,7.32421875,8.544921875,1.8310546875,0.0,1.220703125,9.1552734375,6.103515625,6.103515625
0.226,-0.6103515625,2.44140625,3.0517578125,8.544921875,1.220703125,0.0,9.1552734375,0.0,0.0
0.2262,-0.6103515625,0.6103515625,1.8310546875,7.32421875,6.103515625,1.8310546875,4.8828125,1.8310546875,9.765625
0.22640000000000002,-3.0517578125,1.220703125,7.9345703125,2.44140625,9.765625,-0.6103515625,1.220703125,9.1552734375,0.6103515625
0.22660000000000002,3.0517578125,3.0517578125,7.9345703125,4.2724609375,4.2724609375,-0.6103515625,-0.6103515625,7.9345703125,9.1552734375
0.2268,1.8310546875,5.4931640625,2.44140625,3.662109375,-0.6103515625,-1.220703125,1.220703125,1.8310546875,1.220703125
0.227,6.7138671875,6.7138671875,0.6103515625,3.0517578125,1.8310546875,-0.6103515625,0.0,-0.6103515625,1.220703125
0.2272,7.9345703125,9.1552734375,3.0517578125,1.8310546875,7.9345703125,3.0517578125,2.44140625,1.220703125,7.9345703125
0.22740000000000002,7.9345703125,9.765625,7.9345703125,7.32421875,-0.6103515625,7.9345703125,2.44140625,7.32421875,2.44140625
0.22760000000000002,4.8828125,7.9345703125,6.103515625,-0.6103515625,6.103515625,9.1552734375,-0.6103515625,6.103515625,-1.8310546875
0.2278,1.8310546875,7.32421875,2.44140625,4.2724609375,1.220703125,6.103515625,4.2724609375,6.103515625,3.662109375
0.228,0.6103515625,9.1552734375,-0.6103515625,6.7138671875,1.220703125,1.220703125,-0.6103515625,3.662109375,7.32421875
0.22820000000000001,3.0517578125,10.3759765625,0.6103515625,1.220703125,1.8310546875,-0.6103515625,1.220703125,1.220703125,4.2724609375
0.22840000000000002,2.44140625,9.765625,3.662109375,-1.220703125,6.7138671875,2.44140625,-0.6103515625,-0.6103515625,0.0
0.2286,0.6103515625,7.9345703125,5.4931640625,3.0517578125,0.0,1.220703125,0.0,1.220703125,0.0
0.2288,6.7138671875,5.4931640625,7.9345703125,9.1552734375,4.8828125,2.44140625,0.6103515625,1.220703125,2.44140625
0.229,0.0,1.220703125,8.544921875,4.2724609375,2.44140625,7.9345703125,0.0,1.220703125,6.7138671875
0.22920000000000001,0.6103515625,0.0,9.765625,1.8310546875,1.8310546875,4.8828125,5.4931640625,-0.6103515625,7.32421875
0.22940000000000002,4.2724609375,4.2724609375,7.9345703125,1.220703125,9.1552734375,0.6103515625,7.9345703125,-1.8310546875,8.544921875
0.2296,8.544921875,7.9345703125,9.1552734375,4.8828125,1.8310546875,0.6103515625,5.4931640625,-1.8310546875,4.8828125
0.2298,3.0517578125,7.32421875,6.7138671875,7.32421875,0.0,7.32421875,1.220703125,-0.6103515625,2.44140625
0.23,4.2724609375,5.4931640625,6.7138671875,9.1552734375,6.7138671875,5.4931640625,0.6103515625,0.6103515625,1.220703125
0.23020000000000002,3.0517578125,1.8310546875,7.9345703125,7.9345703125,5.4931640625,2.44140625,6.103515625,4.2724609375,0.6103515625
0.23040000000000002,4.2724609375,7.9345703125,7.32421875,3.0517578125,0.0,7.32421875,5.4931640625,6.103515625,-0.6103515625
0.2306,0.6103515625,3.0517578125,7.32421875,2.44140625,0.6103515625,3.0517578125,2.44140625,7.9345703125,1.8310546875
0.2308,10.986328125,-0.6103515625,3.662109375,0.6103515625,4.8828125,4.8828125,-1.220703125,3.0517578125,1.8310546875
0.231,1.8310546875,3.0517578125,1.220703125,0.0,7.9345703125,7.32421875,3.0517578125,-0.6103515625,2.44140625
0.23120000000000002,0.6103515625,9.1552734375,1.8310546875,-1.8310546875,6.103515625,1.220703125,6.103515625,-1.220703125,4.8828125
0.23140000000000002,9.1552734375,0.6103515625,4.2724609375,-0.6103515625,1.220703125,6.7138671875,3.0517578125,0.6103515625,7.32421875
0.2316,6.103515625,10.986328125,3.0517578125,-1.220703125,-0.6103515625,6.7138671875,0.6103515625,0.0,9.1552734375
0.2318,-0.6103515625,1.8310546875,-0.6103515625,-0.6103515625,1.8310546875,-1.8310546875,7.9345703125,4.2724609375,7.9345703125
0.232,0.0,9.1552734375,6.7138671875,1.8310546875,5.4931640625,-0.6103515625,1.220703125,1.220703125,4.8828125
0.23220000000000002,7.9345703125,1.220703125,0.0,3.0517578125,10.3759765625,6.7138671875,7.32421875,6.103515625,1.220703125
0.23240000000000002,7.32421875,-1.8310546875,1.8310546875,4.8828125,8.544921875,5.4931640625,4.8828125,3.0517578125,0.6103515625
0.2326,4.8828125,7.9345703125,6.103515625,9.765625,6.7138671875,0.6103515625,0.0,0.0,7.32421875
0.2328,1.8310546875,2.44140625,4.2724609375,9.1552734375,3.662109375,3.0517578125,7.32421875,1.220703125,7.32421875
0.233,0.6103515625,1.220703125,-1.220703125,4.8828125,5.4931640625,9.1552734375,4.8828125,5.4931640625,2.44140625
0.23320000000000002,-0.6103515625,-1.220703125,6.103515625,-0.6103515625,5.4931640625,8.544921875,-1.8310546875,-1.8310546875,1.220703125
0.23340000000000002,0.0,9.765625,-0.6103515625,0.0,6.7138671875,4.2724609375,2.44140625,6.7138671875,3.0517578125
0.2336,0.6103515625,9.1552734375,6.7138671875,3.0517578125,6.103515625,0.0,9.1552734375,0.6103515625,6.7138671875
0.2338,1.8310546875,2.44140625,4.2724609375,8.544921875,6.7138671875,-1.8310546875,5.4931640625,4.2724609375,2.44140625
0.234,2.44140625,-1.220703125,1.8310546875,1.8310546875,9.765625,2.44140625,-1.8310546875,9.1552734375,-1.220703125
0.23420000000000002,3.0517578125,-0.6103515625,10.986328125,1.220703125,9.765625,5.4931640625,0.6103515625,2.44140625,4.8828125
0.23440000000000003,0.6103515625,3.662109375,6.7138671875,4.8828125,6.7138671875,7.9345703125,5.4931640625,4.8828125,3.662109375
0.2346,0.0,7.32421875,0.0,6.7138671875,0.6103515625,9.1552734375,6.7138671875,9.1552734375,1.220703125
0.2348,0.0,8.544921875,1.8310546875,0.6103515625,-1.220703125,10.986328125,3.0517578125,1.8310546875,4.2724609375
0.23500000000000001,0.0,7.32421875,6.103515625,4.8828125,2.44140625,10.3759765625,0.6103515625,-1.8310546875,3.0517578125
0.23520000000000002,-1.220703125,6.103515625,9.1552734375,4.2724609375,4.2724609375,9.1552734375,-1.8310546875,2.44140625,0.0
0.2354,3.0517578125,6.103515625,4.2724609375,4.8828125,0.6103515625,9.765625,1.220703125,6.7138671875,7.9345703125
0.2356,7.9345703125,6.7138671875,0.0,2.44140625,5.4931640625,7.32421875,4.8828125,4.8828125,1.220703125
0.2358,8.544921875,6.7138671875,-2.44140625,6.7138671875,0.0,6.103515625,4.8828125,1.220703125,-1.220703125
0.23600000000000002,4.8828125,6.7138671875,0.6103515625,3.0517578125,5.4931640625,1.8310546875,9.1552734375,-1.220703125,6.7138671875
0.23620000000000002,0.6103515625,7.32421875,1.8310546875,-0.6103515625,4.2724609375,-1.220703125,6.7138671875,2.44140625,6.7138671875
0.2364,3.0517578125,9.1552734375,5.4931640625,5.4931640625,-2.44140625,-2.44140625,9.765625,6.103515625,1.220703125
0.2366,1.8310546875,9.765625,5.4931640625,7.9345703125,3.0517578125,1.8310546875,7.32421875,7.32421875,0.6103515625
0.2368,5.4931640625,7.9345703125,7.9345703125,2.44140625,1.220703125,2.44140625,7.9345703125,6.103515625,7.32421875
0.23700000000000002,0.6103515625,5.4931640625,7.32421875,0.0,0.0,0.0,6.7138671875,3.0517578125,9.1552734375
0.23720000000000002,9.1552734375,2.44140625,7.32421875,1.8310546875,5.4931640625,4.2724609375,3.0517578125,3.0517578125,4.2724609375
0.2374,1.220703125,-0.6103515625,7.9345703125,7.9345703125,2.44140625,2.44140625,1.8310546875,0.0,0.0
0.2376,1.8310546875,2.44140625,7.32421875,9.1552734375,0.6103515625,7.9345703125,-1.220703125,1.220703125,0.6103515625
0.2378,5.4931640625,7.32421875,9.765625,4.8828125,7.32421875,6.7138671875,0.0,0.0,4.8828125
0.23800000000000002,6.7138671875,8.544921875,9.765625,2.44140625,5.4931640625,1.8310546875,3.0517578125,0.0,8.544921875
0.23820000000000002,-0.6103515625,10.3759765625,6.7138671875,0.0,0.0,3.0517578125,7.32421875,0.0,10.986328125
0.2384,6.103515625,6.103515625,4.2724609375,0.0,3.662109375,7.9345703125,4.8828125,1.220703125,9.765625
0.2386,0.6103515625,3.0517578125,0.0,0.6103515625,7.9345703125,0.6103515625,0.0,3.662109375,7.9345703125
0.2388,8.544921875,6.103515625,-0.6103515625,1.8310546875,6.103515625,6.7138671875,7.32421875,6.103515625,6.7138671875
0.23900000000000002,2.44140625,9.1552734375,1.8310546875,1.8310546875,3.0517578125,-1.220703125,0.0,6.103515625,7.32421875
0.23920000000000002,6.103515625,3.0517578125,7.9345703125,3.662109375,-0.6103515625,6.103515625,1.220703125,7.9345703125,7.9345703125
0.2394,8.544921875,-1.220703125,7.9345703125,2.44140625,0.0,4.8828125,6.7138671875,0.0,7.9345703125
0.2396,0.0,7.32421875,0.6103515625,1.220703125,2.44140625,0.0,7.9345703125,0.0,8.544921875
0.2398,1.8310546875,3.0517578125,0.0,0.6103515625,4.2724609375,6.7138671875,1.220703125,-1.8310546875,9.765625
0.24000000000000002,8.544921875,5.4931640625,1.220703125,0.6103515625,9.1552734375,7.32421875,6.103515625,5.4931640625,8.544921875
0.24020000000000002,4.8828125,2.44140625,6.7138671875,0.0,7.32421875,1.220703125,5.4931640625,2.44140625,6.103515625
0.2404,2.44140625,5.4931640625,0.0,-0.6103515625,6.7138671875,0.0,6.103515625,4.8828125,2.44140625
0.2406,3.0517578125,-0.6103515625,6.7138671875,1.8310546875,7.32421875,2.44140625,1.8310546875,0.6103515625,0.0
0.24080000000000001,4.8828125,5.4931640625,3.0517578125,6.103515625,1.8310546875,7.32421875,9.765625,0.0,0.6103515625
0.24100000000000002,8.544921875,9.1552734375,0.6103515625,8.544921875,3.662109375,7.32421875,1.220703125,3.0517578125,4.2724609375
0.2412,5.4931640625,-0.6103515625,6.7138671875,4.8828125,4.8828125,3.0517578125,1.8310546875,6.103515625,4.2724609375
0.2414,0.6103515625,2.44140625,3.662109375,-1.220703125,4.8828125,1.220703125,9.1552734375,-0.6103515625,2.44140625
0.2416,-1.220703125,10.986328125,1.220703125,0.6103515625,5.4931640625,1.220703125,4.8828125,7.32421875,10.3759765625
0.24180000000000001,3.0517578125,4.8828125,4.2724609375,1.220703125,6.7138671875,4.8828125,1.8310546875,-1.220703125,0.6103515625
0.24200000000000002,4.8828125,2.44140625,3.0517578125,1.220703125,9.1552734375,6.7138671875,4.2724609375,5.4931640625,1.8310546875
0.2422,7.32421875,1.220703125,0.6103515625,9.1552734375,8.544921875,7.32421875,6.7138671875,6.7138671875,6.7138671875
0.2424,7.32421875,5.4931640625,5.4931640625,1.8310546875,3.662109375,8.544921875,7.32421875,0.6103515625,7.32421875
0.2426,9.1552734375,8.544921875,3.662109375,4.2724609375,0.0,7.9345703125,2.44140625,4.8828125,0.6103515625
0.24280000000000002,9.1552734375,1.8310546875,0.6103515625,6.7138671875,-3.0517578125,6.7138671875,0.0,9.1552734375,7.9345703125
0.24300000000000002,7.9345703125,-1.220703125,6.103515625,6.103515625,3.0517578125,7.32421875,-1.220703125,4.8828125,0.6103515625
0.2432,8.544921875,0.0,10.986328125,1.220703125,7.9345703125,7.32421875,1.8310546875,1.220703125,7.9345703125
0.2434,10.3759765625,5.4931640625,5.4931640625,7.9345703125,6.7138671875,6.7138671875,4.2724609375,1.220703125,1.220703125
0.2436,9.1552734375,7.32421875,1.8310546875,2.44140625,5.4931640625,9.1552734375,6.103515625,5.4931640625,5.4931640625
0.24380000000000002,6.7138671875,7.9345703125,0.6103515625,7.9345703125,4.8828125,7.9345703125,7.9345703125,7.9345703125,10.3759765625
0.24400000000000002,2.44140625,6.103515625,7.32421875,0.0,-1.220703125,8.544921875,7.32421875,5.4931640625,2.44140625
0.2442,0.6103515625,6.7138671875,7.9345703125,6.103515625,7.32421875,5.4931640625,9.1552734375,2.44140625,3.0517578125
0.2444,1.220703125,7.9345703125,1.220703125,5.4931640625,0.6103515625,1.220703125,9.1552734375,-1.220703125,7.9345703125
0.2446,4.8828125,9.765625,1.8310546875,0.6103515625,2.44140625,0.6103515625,9.1552734375,-1.220703125,10.3759765625
0.24480000000000002,7.9345703125,6.7138671875,-2.44140625,5.4931640625,3.0517578125,2.44140625,10.3759765625,-0.6103515625,7.32421875
0.24500000000000002,7.9345703125,7.9345703125,2.44140625,8.544921875,7.9345703125,7.9345703125,8.544921875,0.0,0.6103515625
0.2452,4.8828125,7.9345703125,1.8310546875,3.0517578125,3.0517578125,6.103515625,6.103515625,3.0517578125,0.6103515625
0.2454,1.8310546875,7.9345703125,5.4931640625,0.0,7.32421875,2.44140625,1.8310546875,4.8828125,1.8310546875
0.2456,7.32421875,5.4931640625,6.103515625,4.2724609375,3.662109375,1.8310546875,0.0,3.0517578125,6.103515625
0.24580000000000002,4.2724609375,1.8310546875,6.7138671875,6.7138671875,0.0,2.44140625,1.220703125,3.0517578125,7.9345703125
0.24600000000000002,1.8310546875,0.0,10.3759765625,7.32421875,8.544921875,7.9345703125,6.7138671875,3.0517578125,7.9345703125
0.2462,2.44140625,0.6103515625,9.1552734375,1.8310546875,0.6103515625,2.44140625,10.3759765625,2.44140625,7.9345703125
0.2464,6.7138671875,4.8828125,7.9345703125,1.220703125,1.220703125,1.220703125,7.32421875,1.8310546875,5.4931640625
0.2466,1.220703125,1.220703125,7.9345703125,3.0517578125,7.32421875,-1.8310546875,4.2724609375,0.0,6.7138671875
0.24680000000000002,5.4931640625,-0.6103515625,6.103515625,3.0517578125,3.0517578125,6.103515625,4.8828125,0.0,3.662109375
0.24700000000000003,3.662109375,6.7138671875,3.662109375,8.544921875,0.6103515625,-1.8310546875,9.765625,2.44140625,4.2724609375
0.2472,7.32421875,4.8828125,1.8310546875,6.103515625,-1.220703125,6.103515625,0.6103515625,7.9345703125,4.8828125
0.2474,0.0,1.8310546875,-0.6103515625,8.544921875,5.4931640625,-0.6103515625,4.2724609375,7.32421875,3.662109375
0.24760000000000001,4.2724609375,2.44140625,0.6103515625,5.4931640625,9.1552734375,3.662109375,6.7138671875,4.8828125,7.32421875
0.24780000000000002,7.32421875,6.7138671875,5.4931640625,6.7138671875,4.8828125,5.4931640625,3.662109375,-3.0517578125,3.0517578125
0.248,2.44140625,3.0517578125,9.1552734375,6.103515625,1.8310546875,-0.6103515625,0.0,-0.6103515625,8.544921875
0.2482,0.6103515625,3.0517578125,10.3759765625,5.4931640625,0.0,4.8828125,6.103515625,0.0,6.103515625
0.2484,4.2724609375,5.4931640625,7.32421875,6.103515625,1.8310546875,9.1552734375,3.662109375,5.4931640625,2.44140625
0.24860000000000002,10.3759765625,3.662109375,0.6103515625,9.1552734375,6.103515625,3.662109375,3.0517578125,8.544921875,-0.6103515625
0.24880000000000002,6.103515625,0.0,7.9345703125,9.765625,6.103515625,1.220703125,-0.6103515625,6.103515625,1.8310546875
0.249,1.220703125,9.765625,4.8828125,7.32421875,7.9345703125,4.8828125,7.9345703125,4.8828125,8.544921875
0.2492,-0.6103515625,4.2724609375,1.220703125,6.103515625,6.7138671875,7.32421875,-0.6103515625,0.0,6.7138671875
0.2494,1.8310546875,0.6103515625,1.8310546875,1.220703125,5.4931640625,3.0517578125,5.4931640625,4.2724609375,3.0517578125
0.24960000000000002,5.4931640625,7.9345703125,7.32421875,-1.220703125,4.2724609375,-0.6103515625,9.1552734375,7.9345703125,3.662109375
0.24980000000000002,5.4931640625,7.9345703125,-0.6103515625,1.220703125,1.220703125,0.0,3.662109375,1.220703125,7.9345703125
0.25,7.9345703125,1.8310546875,5.4931640625,4.2724609375,3.0517578125,4.2724609375,0.0,7.9345703125,0.0
0.25020000000000003,10.3759765625,-0.6103515625,-1.220703125,0.6103515625,6.7138671875,9.1552734375,7.32421875,0.6103515625,7.32421875
0.2504,8.544921875,4.2724609375,7.9345703125,3.0517578125,6.103515625,8.544921875,7.32421875,4.2724609375,7.9345703125
0.2506,7.32421875,7.9345703125,1.8310546875,7.32421875,7.32421875,6.103515625,1.220703125,6.7138671875,1.8310546875
0.2508,5.4931640625,8.544921875,4.2724609375,5.4931640625,6.7138671875,2.44140625,-1.8310546875,1.8310546875,1.8310546875
0.251,7.9345703125,5.4931640625,8.544921875,1.220703125,7.32421875,1.8310546875,3.0517578125,3.0517578125,7.32421875
0.25120000000000003,8.544921875,1.220703125,4.8828125,3.0517578125,3.0517578125,0.6103515625,9.765625,6.7138671875,-0.6103515625
0.2514,9.1552734375,0.0,1.8310546875,9.1552734375,0.6103515625,-0.6103515625,9.765625,3.0517578125,6.103515625
0.2516,7.32421875,2.44140625,2.44140625,4.2724609375,0.0,-1.8310546875,5.4931640625,-2.44140625,1.220703125
0.2518,7.9345703125,2.44140625,7.32421875,4.8828125,0.0,-2.44140625,0.6103515625,2.44140625,3.0517578125
0.252,7.32421875,2.44140625,8.544921875,3.662109375,1.8310546875,-1.8310546875,-1.8310546875,9.1552734375,7.9345703125
0.25220000000000004,2.44140625,3.0517578125,6.103515625,7.9345703125,2.44140625,-0.6103515625,-0.6103515625,6.7138671875,1.220703125
0.2524,-1.8310546875,6.103515625,3.662109375,1.220703125,7.32421875,4.2724609375,1.8310546875,1.220703125,0.6103515625
0.2526,0.6103515625,7.32421875,1.220703125,7.32421875,6.7138671875,7.32421875,4.8828125,-2.44140625,6.103515625
0.2528,6.103515625,3.0517578125,-0.6103515625,7.9345703125,-1.8310546875,10.3759765625,6.103515625,2.44140625,6.7138671875
